post_date,price,mfdate,mileage,gear_box,condition,fuel,body_style,origin,district,city,car_age,is_imported
2025,425000000,2018,80000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Quận Cầu Giấy,Hà Nội,7,0
2025,165000000,2013,120000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Huyện Thanh Trì,Hà Nội,12,0
2025,439000000,2022,70000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Cầu Giấy,Hà Nội,3,0
2025,335000000,2010,150000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,15,0
2025,505000000,2020,75689.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Thanh Xuân,Hà Nội,5,0
2025,1025000000,2022,20150.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Hà Đông,Hà Nội,3,1
2025,1150000000,2022,32150.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Hà Đông,Hà Nội,3,1
2025,615000000,2016,82034.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Hà Đông,Hà Nội,9,0
2025,1155000000,2024,9830.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Hà Đông,Hà Nội,1,1
2025,2779000000,2023,3000.0,Tự động,Đã sử dụng,Xăng,Mui trần,Nhập khẩu,Quận Long Biên,Hà Nội,2,1
2025,373000000,2021,46000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Quận Hoàng Mai,Hà Nội,4,0
2025,928000000,2017,55000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Thanh Xuân,Hà Nội,8,0
2025,548000000,2022,42000.0,Tự động,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Quận Hoàng Mai,Hà Nội,3,1
2025,595000000,2018,91000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hoàng Mai,Hà Nội,7,0
2025,720000000,2019,150000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Nam Từ Liêm,Hà Nội,6,1
2025,868000000,2025,1000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,0,0
2025,945000000,2022,6800.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,3,0
2025,886000000,2020,86236.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Nhập khẩu,Quận Cầu Giấy,Hà Nội,5,1
2025,335000000,2009,100000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Thanh Xuân,Hà Nội,16,0
2025,640000000,2021,75136.0,Tự động,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Quận Hà Đông,Hà Nội,4,1
2025,490000000,2020,36916.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Hà Đông,Hà Nội,5,0
2025,500000000,2011,1.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Ba Đình,Hà Nội,14,0
2025,485000000,2018,11900.0,Tự động,Đã sử dụng,Xăng,Minivan (mpv),Trong nước,Quận Cầu Giấy,Hà Nội,7,0
2025,490000000,2013,1.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Tây Hồ,Hà Nội,12,1
2025,1795000000,2014,14000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Nam Từ Liêm,Hà Nội,11,0
2025,826000000,2022,50000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hà Đông,Hà Nội,3,0
2025,125000000,2015,1.0,Số sàn,Đã sử dụng,Xăng,Hatchback,Trong nước,Quận Cầu Giấy,Hà Nội,10,0
2025,289000000,2019,87000.0,Số sàn,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Long Biên,Hà Nội,6,1
2025,278000000,2019,69551.0,Số sàn,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Cầu Giấy,Hà Nội,6,0
2025,1010000000,2021,58000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Hà Đông,Hà Nội,4,0
2025,182000000,2006,1568.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Nam Từ Liêm,Hà Nội,19,0
2025,230000000,2020,90000.0,Số sàn,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Hoàng Mai,Hà Nội,5,1
2025,1699000000,2022,30000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Thanh Xuân,Hà Nội,3,0
2025,520000000,2015,83669.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Nam Từ Liêm,Hà Nội,10,1
2025,369000000,2016,93799.0,Tự động,Đã sử dụng,Xăng,Minivan (mpv),Trong nước,Quận Nam Từ Liêm,Hà Nội,9,0
2025,318000000,2019,88000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Huyện Sóc Sơn,Hà Nội,6,0
2025,923000000,2023,17000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Thanh Xuân,Hà Nội,2,0
2025,438000000,2022,56000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Huyện Sóc Sơn,Hà Nội,3,0
2025,248000000,2010,150000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Huyện Sóc Sơn,Hà Nội,15,0
2025,865000000,2023,22000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hà Đông,Hà Nội,2,0
2025,769000000,2016,100000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Thanh Xuân,Hà Nội,9,1
2025,396000000,2017,56000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Nam Từ Liêm,Hà Nội,8,0
2025,570000000,2018,86000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Thanh Xuân,Hà Nội,7,0
2025,368000000,2014,120000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Huyện Sóc Sơn,Hà Nội,11,0
2025,543000000,2021,80000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Long Biên,Hà Nội,4,0
2025,545000000,2021,80000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Quận Long Biên,Hà Nội,4,0
2025,2265000000,2016,86000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Thanh Xuân,Hà Nội,9,1
2025,1150000000,2022,20000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Hà Đông,Hà Nội,3,0
2025,580000000,2022,60000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Nam Từ Liêm,Hà Nội,3,0
2025,308000000,2020,59000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Huyện Sóc Sơn,Hà Nội,5,0
2025,545000000,2019,80000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Nam Từ Liêm,Hà Nội,6,1
2025,618000000,2024,19000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Huyện Thanh Trì,Hà Nội,1,1
2025,556000000,2016,70000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Thanh Xuân,Hà Nội,9,1
2025,355000000,2009,120000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Huyện Sóc Sơn,Hà Nội,16,0
2025,1269000000,2023,48000.0,Tự động,Đã sử dụng,Dầu,Van,Trong nước,Quận Hà Đông,Hà Nội,2,0
2025,1086000000,2025,18000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Nhập khẩu,Quận Hà Đông,Hà Nội,0,1
2025,525000000,2016,140000.0,Số sàn,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Hoàng Mai,Hà Nội,9,0
2025,530000000,2024,10000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Long Biên,Hà Nội,1,0
2025,699000000,2021,17000.0,5,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Long Biên,Hà Nội,4,1
2025,922000000,2021,70000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Bắc Từ Liêm,Hà Nội,4,0
2025,295000000,2020,60000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Quận Thanh Xuân,Hà Nội,5,0
2025,479000000,2020,57000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,5,0
2025,599000000,2025,2000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,0,0
2025,255000000,2009,15000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Nam Từ Liêm,Hà Nội,16,0
2025,750000000,2018,98000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Huyện Sóc Sơn,Hà Nội,7,0
2025,968000000,2021,50000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hà Đông,Hà Nội,4,0
2025,495000000,2020,100000.0,Số sàn,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Huyện Thanh Trì,Hà Nội,5,1
2025,205000000,2010,90000.0,Số sàn,Đã sử dụng,Xăng,Minivan (mpv),Trong nước,Huyện Sóc Sơn,Hà Nội,15,0
2025,515000000,2024,7000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hà Đông,Hà Nội,1,0
2025,681000000,2021,48000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Bắc Từ Liêm,Hà Nội,4,0
2025,1041000000,2022,53000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Bắc Từ Liêm,Hà Nội,3,0
2025,609000000,2016,50000.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Thanh Xuân,Hà Nội,9,1
2025,430000000,2014,78000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Nam Từ Liêm,Hà Nội,11,0
2025,148000000,2005,138000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Long Biên,Hà Nội,20,0
2025,655000000,2020,60000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Thanh Xuân,Hà Nội,5,0
2025,425000000,2013,60000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Huyện Sóc Sơn,Hà Nội,12,0
2025,690000000,2020,60000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,5,0
2025,485000000,2016,130000.0,Số sàn,Đã sử dụng,Dầu,Minivan (mpv),Trong nước,Quận Cầu Giấy,Hà Nội,9,0
2025,439000000,2022,52000.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Nam Từ Liêm,Hà Nội,3,1
2025,165000000,2007,1.0,Số sàn,Đã sử dụng,Xăng,Van,Nhập khẩu,Quận Bắc Từ Liêm,Hà Nội,18,1
2025,585000000,2022,55000.0,Số sàn,Đã sử dụng,Xăng,Minivan (mpv),Trong nước,Quận Cầu Giấy,Hà Nội,3,0
2025,325000000,2016,70000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,9,0
2025,425000000,2022,55000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Cầu Giấy,Hà Nội,3,0
2025,1195000000,2024,10000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Bắc Từ Liêm,Hà Nội,1,0
2025,763000000,2017,60000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Thanh Xuân,Hà Nội,8,0
2025,811000000,2024,2900.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Bắc Từ Liêm,Hà Nội,1,0
2025,495000000,2015,139000.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Nam Từ Liêm,Hà Nội,10,1
2025,286000000,2016,150000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Hà Đông,Hà Nội,9,0
2025,368000000,2012,95000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Huyện Sóc Sơn,Hà Nội,13,0
2025,1180000000,2023,50000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Nhập khẩu,Quận Bắc Từ Liêm,Hà Nội,2,1
2025,440000000,2013,60000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Huyện Sóc Sơn,Hà Nội,12,0
2025,843000000,2022,38000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Bắc Từ Liêm,Hà Nội,3,0
2025,999000000,2018,76000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Thanh Xuân,Hà Nội,7,0
2025,298000000,2008,120000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Huyện Sóc Sơn,Hà Nội,17,0
2025,290000000,2014,80000.0,Số sàn,Đã sử dụng,Xăng,Minivan (mpv),Trong nước,Huyện Sóc Sơn,Hà Nội,11,0
2025,866000000,2020,50000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Thanh Xuân,Hà Nội,5,0
2025,320000000,2018,45000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Huyện Sóc Sơn,Hà Nội,7,0
2025,310000000,2021,45000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Quận Thanh Xuân,Hà Nội,4,0
2025,518000000,2018,82000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Thanh Xuân,Hà Nội,7,1
2025,295000000,2020,91000.0,Số sàn,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Nam Từ Liêm,Hà Nội,5,0
2025,325000000,2017,60000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Huyện Sóc Sơn,Hà Nội,8,0
2025,400000000,2015,100000.0,Tự động,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Quận Hà Đông,Hà Nội,10,1
2025,695000000,2020,60000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Huyện Sóc Sơn,Hà Nội,5,0
2025,330000000,2012,91000.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Nam Từ Liêm,Hà Nội,13,1
2025,25000000,2015,50000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Đống Đa,Hà Nội,10,0
2025,368000000,2009,90000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Huyện Sóc Sơn,Hà Nội,16,0
2025,675000000,2022,50000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Nam Từ Liêm,Hà Nội,3,0
2025,815000000,2022,40000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hà Đông,Hà Nội,3,0
2025,205000000,2010,150000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Nhập khẩu,Quận Cầu Giấy,Hà Nội,15,1
2025,755000000,2016,90000.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Huyện Sóc Sơn,Hà Nội,9,1
2025,123000000,2008,123456.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Quận Long Biên,Hà Nội,17,0
2025,1520000000,2016,79000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Bắc Từ Liêm,Hà Nội,9,0
2025,425000000,2020,52000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Nhập khẩu,Quận Cầu Giấy,Hà Nội,5,1
2025,200000000,2019,13.0,Số sàn,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Bắc Từ Liêm,Hà Nội,6,0
2025,415000000,2012,80000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Nhập khẩu,Huyện Sóc Sơn,Hà Nội,13,1
2025,2160000000,2015,96000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Huyện Thanh Trì,Hà Nội,10,0
2025,840000000,2020,80000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Nhập khẩu,Quận Cầu Giấy,Hà Nội,5,1
2025,360000000,2018,80123.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Nam Từ Liêm,Hà Nội,7,0
2025,616000000,2017,80000.0,Số sàn,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Tây Hồ,Hà Nội,8,0
2025,155000000,2007,170000.0,Số sàn,Đã sử dụng,Xăng,Minivan (mpv),Trong nước,Quận Bắc Từ Liêm,Hà Nội,18,0
2025,80000000,2004,123456.0,Số sàn,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Hà Đông,Hà Nội,21,1
2025,279000000,2020,30000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Huyện Gia Lâm,Hà Nội,5,0
2025,87000000,2010,150000.0,Số sàn,Đã sử dụng,Xăng,Hatchback,Nhập khẩu,Thị xã Sơn Tây,Hà Nội,15,1
2025,145000000,2005,200000.0,Số sàn,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Bắc Từ Liêm,Hà Nội,20,0
2025,728000000,2023,25000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,2,0
2025,450000000,2016,100000.0,Số sàn,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Quận Thanh Xuân,Hà Nội,9,1
2025,470000000,2018,130000.0,Tự động,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Quận Hà Đông,Hà Nội,7,1
2025,815000000,2023,30000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Cầu Giấy,Hà Nội,2,1
2025,295000000,2011,108000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Nam Từ Liêm,Hà Nội,14,0
2025,550000000,2015,90000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Cầu Giấy,Hà Nội,10,0
2025,277900000,2016,69565.0,Số sàn,Đã sử dụng,Xăng,Minivan (mpv),Trong nước,Quận Cầu Giấy,Hà Nội,9,0
2025,1898000000,2022,10000.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Cầu Giấy,Hà Nội,3,1
2025,1210000000,2024,7900.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,1,0
2025,2750000000,2018,84000.0,Tự động,Đã sử dụng,Xăng,Minivan (mpv),Nhập khẩu,Quận Cầu Giấy,Hà Nội,7,1
2025,395000000,2021,72000.0,Số sàn,Đã sử dụng,Xăng,Minivan (mpv),Nhập khẩu,Quận Hoàng Mai,Hà Nội,4,1
2025,425000000,2022,42000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Quận Long Biên,Hà Nội,3,0
2025,685000000,2018,11000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Nhập khẩu,Quận Nam Từ Liêm,Hà Nội,7,1
2025,1379000000,2023,45000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Nhập khẩu,Quận Long Biên,Hà Nội,2,1
2025,475000000,2015,140000.0,Tự động,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Huyện Gia Lâm,Hà Nội,10,1
2025,235000000,2009,70000.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Thanh Xuân,Hà Nội,16,1
2025,55000000,2004,123456.0,Số sàn,Đã sử dụng,Xăng,Hatchback,Nhập khẩu,Huyện Thạch Thất,Hà Nội,21,1
2025,168000000,2007,162829.0,Số sàn,Đã sử dụng,Dầu,Minivan (mpv),Trong nước,Quận Tây Hồ,Hà Nội,18,0
2025,58000000,2002,200000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Huyện Sóc Sơn,Hà Nội,23,1
2025,98000000,2007,15000.0,Số sàn,Đã sử dụng,Xăng,Minivan (mpv),Trong nước,Quận Nam Từ Liêm,Hà Nội,18,0
2025,659000000,2019,70000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Cầu Giấy,Hà Nội,6,1
2025,115000000,2009,17.0,Số sàn,Đã sử dụng,Xăng,Hatchback,Nhập khẩu,Huyện Mê Linh,Hà Nội,16,1
2025,610000000,2021,56000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Nam Từ Liêm,Hà Nội,4,0
2025,950000000,2021,38000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Nam Từ Liêm,Hà Nội,4,1
2025,545000000,2019,53000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Nam Từ Liêm,Hà Nội,6,0
2025,665000000,2018,91000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Nam Từ Liêm,Hà Nội,7,0
2025,328000000,2017,93789.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Long Biên,Hà Nội,8,0
2025,345000000,2015,80002.0,Tự động,Đã sử dụng,Xăng,Minivan (mpv),Nhập khẩu,Quận Long Biên,Hà Nội,10,1
2025,488000000,2017,90000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hoàng Mai,Hà Nội,8,0
2025,208000000,2008,1368.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Nam Từ Liêm,Hà Nội,17,0
2025,195000000,2013,90000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Quận Hoàng Mai,Hà Nội,12,0
2025,655000000,2022,60000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Long Biên,Hà Nội,3,0
2025,720000000,2022,36000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Long Biên,Hà Nội,3,1
2025,665000000,2020,65998.0,5,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Long Biên,Hà Nội,5,1
2025,375000000,2017,100000.0,Tự động,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Quận Hà Đông,Hà Nội,8,1
2025,188000000,2009,11000.0,Số sàn,Đã sử dụng,Xăng,Minivan (mpv),Trong nước,Quận Hoàn Kiếm,Hà Nội,16,0
2025,695000000,2019,75689.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Thanh Xuân,Hà Nội,6,0
2025,465000000,2019,49998.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Long Biên,Hà Nội,6,0
2025,655000000,2023,40000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Thanh Xuân,Hà Nội,2,0
2025,455000000,2023,69000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Thanh Xuân,Hà Nội,2,0
2025,65000000,2003,29000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Long Biên,Hà Nội,22,0
2025,415000000,2014,120000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Thanh Xuân,Hà Nội,11,0
2025,1199000000,2018,80000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Cầu Giấy,Hà Nội,7,1
2025,485000000,2021,50000.0,Tự động,Đã sử dụng,Xăng,Minivan (mpv),Nhập khẩu,Quận Cầu Giấy,Hà Nội,4,1
